,0
6263,300160
6264,418935
6265,282740
6266,171664
6267,629915
6268,859110
6269,809636
6270,742223
6271,585798
6272,818747
6273,576307
6274,289630
6275,603200
6276,184046
6277,160463
6278,480603
6279,317718
6280,369954
6281,514168
6282,925055
6283,543186
6284,434819
6285,728299
6286,947692
6287,618448
6288,375384
6289,76626
6290,201936
6291,792842
6292,860357
6293,398498
6294,301000
6295,316567
6296,182992
6297,383379
6298,295806
6299,755342
6300,288700
6301,626898
6302,736460
6303,341273
6304,196492
6305,695140
6306,200801
6307,698916
6308,129170
6309,116975
6310,824730
6311,525768
6312,513422
6313,904391
6314,526928
6315,166785
6316,151083
6317,33050
6318,4658
6319,371634
6320,256837
6321,222674
6322,156167
6323,892042
6324,220359
6325,555252
6326,857199
6327,572964
6328,868050
6329,586351
6330,963449
6331,493318
6332,381961
6333,252062
6334,856543
6335,659046
6336,517033
6337,303564
6338,629743
6339,882473
6340,733139
6341,563662
6342,852955
6343,663576
6344,540881
6345,989901
6346,267352
6347,702482
6348,224243
6349,589547
6350,663584
6351,448521
6352,247690
6353,642573
6354,132951
6355,720898
6356,452742
6357,16584
6358,429965
6359,1561
6360,291994
6361,698115
6362,955333
6363,949142
6364,621221
6365,318225
6366,220611
6367,122418
6368,150028
6369,836976
6370,552351
6371,665553
6372,141498
6373,625000
6374,503039
6375,834120
6376,632599
6377,228143
6378,547235
6379,470398
6380,474196
6381,967792
6382,550052
6383,875642
6384,70066
6385,415350
6386,131190
6387,817312
6388,99152
6389,727783
6390,746793
6391,144257
6392,4819
6393,96555
6394,101504
6395,188762
6396,445355
6397,353565
6398,40352
6399,586777
6400,497785
6401,868943
6402,366706
6403,414021
6404,877999
6405,623983
6406,668295
6407,639094
6408,644316
6409,416333
6410,548003
6411,55915
6412,281831
6413,362692
6414,594285
6415,481246
6416,94274
6417,509700
6418,214887
6419,81478
6420,349781
6421,330807
6422,466647
6423,357752
6424,535955
6425,850415
6426,828097
6427,408584
6428,513979
6429,719304
6430,562351
6431,163571
6432,538142
6433,124989
6434,985272
6435,765809
6436,561127
6437,589681
6438,260966
6439,513017
6440,76058
6441,694255
6442,781517
6443,973159
6444,113482
6445,30438
6446,574469
6447,182704
6448,361342
6449,540605
6450,367117
6451,627123
6452,553333
6453,672819
6454,150208
6455,182137
6456,985593
6457,528977
6458,618667
6459,238808
6460,865521
6461,15861
6462,244075
6463,110408
6464,283530
6465,769158
6466,311616
6467,745476
6468,94450
6469,911418
6470,342266
6471,705818
6472,278349
6473,261269
6474,747160
6475,608658
6476,138722
6477,623579
6478,661053
6479,495500
6480,311397
6481,975146
6482,820929
6483,630387
6484,372492
6485,870922
6486,484468
6487,217220
6488,506267
6489,800474
6490,288059
6491,619444
6492,72067
6493,457781
6494,188416
6495,722568
6496,654701
6497,680162
6498,606473
6499,740072
6500,915335
6501,891709
6502,386484
6503,568520
6504,28559
6505,875645
6506,951021
6507,540709
6508,688225
6509,94502
6510,107996
6511,607381
6512,354869
6513,732530
6514,902322
6515,805665
6516,261873
6517,919066
6518,215219
6519,97871
6520,97726
6521,426833
6522,346980
6523,627551
6524,72516
6525,620050
6526,214407
6527,884349
6528,97602
6529,856385
6530,510410
6531,608154
6532,522542
6533,245023
6534,688517
6535,13593
6536,570893
6537,637028
6538,973084
6539,977353
6540,673538
6541,463316
6542,737916
6543,447438
6544,430277
6545,891359
6546,341369
6547,152210
6548,16035
6549,886004
6550,684545
6551,683438
6552,17881
6553,781441
6554,809900
6555,373624
6556,585539
6557,344058
6558,970964
6559,586372
6560,31889
6561,370850
6562,753831
6563,219191
6564,207144
6565,7007
6566,93495
6567,281796
6568,740210
6569,966824
6570,663349
6571,454750
6572,115763
6573,449107
6574,164311
6575,228961
6576,889382
6577,596917
6578,87754
6579,967531
6580,390242
6581,509689
6582,192420
6583,30583
6584,964015
6585,272195
6586,426817
6587,563638
6588,514895
6589,109679
6590,836879
6591,347495
6592,447713
6593,855815
6594,794134
6595,776299
6596,832817
6597,826613
6598,166086
6599,861858
6600,287590
6601,932671
6602,251360
6603,377033
6604,949316
6605,117612
6606,926386
6607,20060
6608,972302
6609,724873
6610,888555
6611,506065
6612,291097
6613,354403
6614,196833
6615,416042
6616,844332
6617,376024
6618,370740
6619,148690
6620,195410
6621,744729
6622,72722
6623,86857
6624,643980
6625,609265
6626,670357
6627,522665
6628,837489
6629,965043
6630,626974
6631,760025
6632,20815
6633,84414
6634,240464
6635,15254
6636,58120
6637,626569
6638,686734
6639,554635
6640,590267
6641,541493
6642,323827
6643,375447
6644,585637
6645,299384
6646,276208
6647,895033
6648,907650
6649,521869
6650,170522
6651,383053
6652,211045
6653,799202
6654,266194
6655,593438
6656,62911
6657,804922
6658,367125
6659,209548
6660,869355
6661,853225
6662,377487
6663,424370
6664,529995
6665,864977
6666,816615
6667,228889
6668,869583
6669,10549
6670,913384
6671,868417
6672,908848
6673,463248
6674,961151
6675,405015
6676,944897
6677,821966
6678,264071
6679,848629
6680,977145
6681,734510
6682,693093
6683,544888
6684,249691
6685,814048
6686,853855
6687,602628
6688,384518
6689,731039
6690,144316
6691,108717
6692,991999
6693,140938
6694,788245
6695,526960
6696,142964
6697,582343
6698,475154
6699,260255
6700,929651
6701,351991
6702,137203
6703,31336
6704,12073
6705,91771
6706,998253
6707,112891
6708,80316
6709,987429
6710,926949
6711,220665
6712,594261
6713,189171
6714,156359
6715,496345
6716,743948
6717,39586
6718,950265
6719,84433
6720,361246
6721,622418
6722,523473
6723,866874
6724,628756
6725,415531
6726,16364
6727,513430
6728,779133
6729,863398
6730,127796
6731,205004
6732,407758
6733,837443
6734,732604
6735,418908
6736,364353
6737,527290
6738,780029
6739,573680
6740,318966
6741,786803
6742,343848
6743,586362
6744,572094
6745,762394
6746,237964
6747,336750
6748,438785
6749,20849
6750,618480
6751,871068
6752,158403
6753,583255
6754,639123
6755,832963
6756,220396
6757,139791
6758,563684
6759,860757
6760,180307
6761,979080
6762,883440
6763,180475
6764,801736
6765,201334
6766,113527
6767,837515
6768,71846
6769,279919
6770,140511
6771,28921
6772,97406
6773,958477
6774,336176
6775,536769
6776,298807
6777,129667
6778,840538
6779,164546
6780,938044
6781,912345
6782,61919
6783,915481
6784,923659
6785,283436
6786,823951
6787,518453
6788,268465
6789,397212
6790,469898
6791,669539
6792,285485
6793,534999
6794,936305
6795,394591
6796,430195
6797,966586
6798,481189
6799,855712
6800,938472
6801,279013
6802,242556
6803,483688
6804,892844
6805,533016
6806,846309
6807,817733
6808,43180
6809,960188
6810,842682
6811,681572
6812,807053
6813,292253
6814,344688
6815,318032
6816,795228
6817,669329
6818,435915
6819,525573
6820,787563
6821,656138
6822,100657
6823,316454
6824,911661
6825,822424
6826,911236
6827,461552
6828,757083
6829,260867
6830,934227
6831,702731
6832,901367
6833,142499
6834,855720
6835,168394
6836,380419
6837,790090
6838,6252
6839,390529
6840,338061
6841,532456
6842,241165
6843,215033
6844,521628
6845,806465
6846,846130
6847,291416
6848,146361
6849,949647
6850,761022
6851,554788
6852,294559
6853,491128
6854,575412
6855,54996
6856,396594
6857,928582
6858,75369
6859,175597
6860,468679
6861,544116
6862,506557
6863,108507
6864,555999
6865,901608
6866,625214
6867,340507
6868,355916
6869,729361
6870,475787
6871,911007
6872,124132
6873,785532
6874,130401
6875,496058
6876,731733
6877,921141
6878,406923
6879,314673
6880,901151
6881,472624
6882,675310
6883,672613
6884,767
6885,596116
6886,774728
6887,692577
6888,15835
6889,265067
6890,640319
6891,849661
6892,261014
6893,362483
6894,58097
6895,102765
6896,225253
6897,971883
6898,56138
6899,610700
6900,194241
6901,750752
6902,284410
6903,402550
6904,312646
6905,138102
6906,825158
6907,113199
6908,679767
6909,874356
6910,832673
6911,72574
6912,684817
6913,858718
6914,525728
6915,67978
6916,734221
6917,525621
6918,547388
6919,790918
6920,175923
6921,656368
6922,55019
6923,367881
6924,656025
6925,467095
6926,302880
6927,453428
6928,908158
6929,495747
6930,744154
6931,985270
6932,466634
6933,311503
6934,505205
6935,273665
6936,882551
6937,775675
6938,406799
6939,411828
6940,269083
6941,311993
6942,612728
6943,148520
6944,556798
6945,695193
6946,700925
6947,902405
6948,710695
6949,760575
6950,952304
6951,127063
6952,695087
6953,184940
6954,3123
6955,258280
6956,358630
6957,424047
6958,180150
6959,23086
6960,19601
6961,614759
6962,728650
6963,35579
6964,275268
6965,734423
6966,980770
6967,956676
6968,13903
6969,111426
6970,317012
6971,176099
6972,866463
6973,628927
6974,328551
6975,877056
6976,825441
6977,231423
6978,960915
6979,218986
6980,13193
6981,351631
6982,522344
6983,889008
6984,869375
6985,541708
6986,973557
6987,304103
6988,223780
6989,429382
6990,374938
6991,260968
6992,60240
6993,960165
6994,198761
6995,933918
6996,396588
6997,650244
6998,295784
6999,166715
7000,893738
7001,866959
7002,371473
7003,363366
7004,218336
7005,931421
7006,115086
7007,20697
7008,945352
7009,736469
7010,896372
7011,90747
7012,91135
7013,562935
7014,306841
7015,292408
7016,239432
7017,146511
7018,378475
7019,696874
7020,690447
7021,879421
7022,113388
7023,868578
7024,441323
7025,709433
7026,628933
7027,612189
7028,775321
7029,985650
7030,348673
7031,739027
7032,165667
7033,834091
7034,520403
7035,695263
7036,552384
7037,612204
7038,663717
7039,964823
7040,223794
7041,273015
7042,316162
7043,400520
7044,914447
7045,507451
7046,84040
7047,840636
7048,448039
7049,924614
7050,70930
7051,525923
7052,691529
7053,947766
7054,957784
7055,935134
7056,602003
7057,300184
7058,594292
7059,183184
7060,699518
7061,339609
7062,281340
7063,274154
7064,752068
7065,312543
7066,610465
7067,341984
7068,630776
7069,900624
7070,462045
7071,260947
7072,11291
7073,199830
7074,266395
7075,371264
7076,715359
7077,394182
7078,250898
7079,219194
7080,892959
7081,771745
7082,952764
7083,161568
7084,12071
7085,456165
7086,580201
7087,119454
7088,734032
7089,729695
7090,485863
7091,955087
7092,393831
7093,774256
7094,621231
7095,770368
7096,461786
7097,287664
7098,689414
7099,36874
7100,105432
7101,427568
7102,715829
7103,551521
7104,801316
7105,574978
7106,747795
7107,309654
7108,863805
7109,585130
7110,542304
7111,427283
7112,801100
7113,840705
7114,132168
7115,687649
7116,577474
7117,174363
7118,536917
7119,167482
7120,564597
7121,481775
7122,601801
7123,707460
7124,928917
7125,58829
7126,266522
7127,721194
7128,133123
7129,76688
7130,178846
7131,16730
7132,73253
7133,537738
7134,959450
7135,564921
7136,845678
7137,508967
7138,681830
7139,512532
7140,885882
7141,844149
7142,400041
7143,518456
7144,714170
7145,54980
7146,109962
7147,676758
7148,69062
7149,607286
7150,546488
7151,18154
7152,807390
7153,948890
7154,105953
7155,430224
7156,584221
7157,592025
7158,560510
7159,384379
7160,769545
7161,848323
7162,118218
7163,561707
7164,888736
7165,977448
7166,131992
7167,969514
7168,931853
7169,994056
7170,871647
7171,272212
7172,922537
7173,61120
7174,351376
7175,837478
7176,240868
7177,120898
7178,263793
7179,791689
7180,105748
7181,386099
7182,120912
7183,265313
7184,129373
7185,228569
7186,526871
7187,876401
7188,740910
7189,168819
7190,330429
7191,899991
7192,398210
7193,336420
7194,161883
7195,908123
7196,553103
7197,165910
7198,611322
7199,315979
7200,316083
7201,117382
7202,682570
7203,22937
7204,991733
7205,283282
7206,983946
7207,829912
7208,76886
7209,96859
7210,905568
7211,417622
7212,645541
7213,518525
7214,68814
7215,328260
7216,776177
7217,355826
7218,252271
7219,360955
7220,170304
7221,978716
7222,646241
7223,207089
7224,585069
7225,470532
7226,510815
7227,672915
7228,727925
7229,981258
7230,852436
7231,607966
7232,354619
7233,432477
7234,652945
7235,714787
7236,661869
7237,827808
7238,665692
7239,33666
7240,51747
7241,726077
7242,335682
7243,187768
7244,957759
7245,422321
7246,675426
7247,608093
7248,870171
7249,491450
7250,571932
7251,491814
7252,282829
7253,300013
7254,231579
7255,440743
7256,399744
7257,825101
7258,775919
7259,436762
7260,268634
7261,730950
7262,323224
7263,192760
7264,232266
7265,712919
7266,389720
7267,284306
7268,561429
7269,933719
7270,466514
7271,482206
7272,622004
7273,547213
7274,761652
7275,984848
7276,912667
7277,941692
7278,553471
7279,381549
7280,410744
7281,857890
7282,500154
7283,211750
7284,812435
7285,243771
7286,281544
7287,737455
7288,68025
7289,552554
7290,322610
7291,407741
7292,600932
7293,853221
7294,374300
7295,973594
7296,72721
7297,42338
7298,808193
7299,231375
7300,792973
7301,539830
7302,490004
7303,379623
7304,597432
7305,687395
7306,6163
7307,438453
7308,272724
7309,379865
7310,599752
7311,104856
7312,157265
7313,291574
7314,348655
7315,985380
7316,613540
7317,773765
7318,301247
7319,599995
7320,379149
7321,274983
7322,364606
7323,592279
7324,708423
7325,145779
7326,685042
7327,158781
7328,3178
7329,433904
7330,474564
7331,896912
7332,840745
7333,370188
7334,957246
7335,233721
7336,296481
7337,842731
7338,263683
7339,933781
7340,60653
7341,997190
7342,226014
7343,992417
7344,498291
7345,834832
7346,980163
7347,413272
7348,15664
7349,499247
7350,5034
7351,201387
7352,157543
7353,390414
7354,929009
7355,250437
7356,973089
7357,163204
7358,105470
7359,512040
7360,180158
7361,695513
7362,917552
7363,357714
7364,427408
7365,951835
7366,286414
7367,800973
7368,829369
7369,558946
7370,974266
7371,628158
7372,245616
7373,687108
7374,470161
7375,588383
7376,900224
7377,833157
7378,441446
7379,604696
7380,238827
7381,590350
7382,797169
7383,16331
7384,752386
7385,676641
7386,589706
7387,200607
7388,606877
7389,738165
7390,901721
7391,614931
7392,684476
7393,651278
7394,58294
7395,557066
7396,804741
7397,874290
7398,437355
7399,476548
7400,452147
7401,871692
7402,7782
7403,457020
7404,323947
7405,371570
7406,838231
7407,567582
7408,286280
7409,332814
7410,502358
7411,877886
7412,998914
7413,511558
7414,619801
7415,407930
7416,803469
7417,911257
7418,466924
7419,44985
7420,831253
7421,819056
7422,636491
7423,281903
7424,799568
7425,195423
7426,999512
7427,192391
7428,138412
7429,294556
7430,81111
7431,803129
7432,630479
7433,468234
7434,925618
7435,853482
7436,848997
7437,386841
7438,666466
7439,283522
7440,984597
7441,654436
7442,146985
7443,602513
7444,203486
7445,929911
7446,509510
7447,541374
7448,975878
7449,343969
7450,764872
7451,4473
7452,414653
7453,320142
7454,409178
7455,918337
7456,57912
7457,669459
7458,278481
7459,678859
7460,411676
7461,861375
7462,30105
7463,876049
7464,420663
7465,639018
7466,864219
7467,160047
7468,301020
7469,929989
7470,700627
7471,102081
7472,579381
7473,667665
7474,75903
7475,730250
7476,327651
7477,145659
7478,914750
7479,437494
7480,282086
7481,347006
7482,3167
7483,803834
7484,2470
7485,628749
7486,76807
7487,197281
7488,282044
7489,961789
7490,102350
7491,649988
7492,753399
7493,720036
7494,736430
7495,356039
7496,839
7497,519913
7498,48892
7499,809861
7500,13389
7501,327482
7502,203472
7503,126816
7504,314098
7505,781767
7506,590318
7507,76114
7508,419155
7509,811890
7510,265740
7511,133253
7512,926285
7513,817722
7514,266278
7515,740508
7516,702713
7517,607710
7518,917224
7519,630521
7520,167543
7521,260477
7522,506995
7523,317026
7524,120853
7525,195159
7526,712822
7527,729804
7528,650864
7529,182813
7530,146935
7531,33175
7532,739668
7533,819453
7534,492334
7535,425927
7536,534580
7537,469258
7538,739090
7539,899988
7540,87854
7541,178409
7542,405448
7543,771305
7544,840828
7545,910
7546,516444
7547,799526
7548,682085
7549,908141
7550,880538
7551,921292
7552,904636
7553,845906
7554,469764
7555,92292
7556,238758
7557,338786
7558,640983
7559,239365
7560,684740
7561,773467
7562,226873
7563,382297
7564,849884
7565,576087
7566,575385
7567,423190
7568,945807
7569,576761
7570,705200
7571,350573
7572,226846
7573,738644
7574,181923
7575,723386
7576,339533
7577,190994
7578,137872
7579,362265
7580,448970
7581,772982
7582,748465
7583,228111
7584,285461
7585,187975
7586,66534
7587,545926
7588,832858
7589,949239
7590,180373
7591,161500
7592,206304
7593,888772
7594,638607
7595,715717
7596,749848
7597,234734
7598,862499
7599,228472
7600,722683
7601,877028
7602,166421
7603,793226
7604,500773
7605,534019
7606,973386
7607,926282
7608,381100
7609,144816
7610,840039
7611,989602
7612,851917
7613,28057
7614,240704
7615,425425
7616,300196
7617,384076
7618,743202
7619,698549
7620,109120
7621,119615
7622,932630
7623,325348
7624,663302
7625,474600
7626,733332
7627,436059
7628,864052
7629,974064
7630,3830
7631,389753
7632,513188
7633,919088
7634,614649
7635,935251
7636,855149
7637,480064
7638,819423
7639,675030
7640,281555
7641,295641
7642,19454
7643,494355
7644,890948
7645,438502
7646,552898
7647,279444
7648,276241
7649,304992
7650,449401
7651,643918
7652,168975
7653,667294
7654,810764
7655,601976
7656,649513
7657,232454
7658,545280
7659,553987
7660,548730
7661,471480
7662,173847
7663,79386
7664,428867
7665,496258
7666,724033
7667,561644
7668,647777
7669,687249
7670,219665
7671,67689
7672,251991
7673,474821
7674,391418
7675,289202
7676,391053
7677,272250
7678,79488
7679,913388
7680,138305
7681,240647
7682,40281
7683,219573
7684,960119
7685,813932
7686,446722
7687,989844
7688,330554
7689,235004
7690,308749
7691,641183
7692,486326
7693,238577
7694,466229
7695,292247
7696,343677
7697,859213
7698,399878
7699,415155
7700,622883
7701,789602
7702,408237
7703,660315
7704,70545
7705,620872
7706,370802
7707,878547
7708,438355
7709,708756
7710,357215
7711,398163
7712,415944
7713,393240
